temperature,humidity,distance_km,product_type,category,category_label,initial_shelf_life,packaging_quality,spoilage_days,spoilage_risk
28.6,89.5,97.9,onion,hardy,0,17,3,8.2,0
16.1,88.3,10.6,milk,fragile,2,4,2,6.7,0
11.5,44.6,198.7,tomato,normal,1,6,3,8.0,0
9.5,82.4,185.5,carrot,normal,1,9,3,8.9,0
18.0,45.8,155.7,potato,hardy,0,27,3,26.3,0
20.2,88.8,173.3,tomato,normal,1,15,2,8.1,0
29.6,94.7,198.1,apple,hardy,0,28,3,13.1,0
11.5,49.9,232.4,tomato,normal,1,9,2,5.8,0
7.3,56.0,200.2,banana,normal,1,11,3,12.3,0
30.7,56.4,188.7,milk,fragile,2,1,1,0.5,0
19.4,65.5,139.1,potato,hardy,0,16,2,15.5,0
40.0,58.3,45.7,leafy_vegetables,fragile,2,1,1,0.5,0
38.4,50.4,270.8,banana,normal,1,9,3,0.5,1
23.2,73.7,14.3,tomato,normal,1,5,2,0.5,1
10.6,88.1,88.6,berries,fragile,2,2,2,1.6,0
13.2,65.6,212.5,berries,fragile,2,5,1,0.5,1
11.7,45.9,219.5,apple,hardy,0,28,2,24.7,0
36.9,66.2,80.4,banana,normal,1,15,1,2.0,1
33.5,84.4,108.8,potato,hardy,0,22,1,9.4,0
23.4,86.4,188.4,banana,normal,1,10,2,0.5,1
27.1,76.6,197.2,milk,fragile,2,2,3,0.5,1
27.5,33.3,144.6,apple,hardy,0,26,3,21.5,0
17.8,81.6,221.6,leafy_vegetables,fragile,2,5,1,0.5,1
14.8,39.4,100.1,banana,normal,1,8,2,10.6,0
11.0,90.5,159.7,apple,hardy,0,25,3,19.9,0
26.2,56.3,232.5,banana,normal,1,9,1,0.5,1
12.7,69.5,187.6,carrot,normal,1,15,2,12.2,0
38.6,77.6,34.1,milk,fragile,2,2,3,0.5,1
30.0,49.2,165.7,berries,fragile,2,4,3,0.5,1
34.0,84.1,255.3,tomato,normal,1,12,1,0.5,1
17.9,44.5,244.7,tomato,normal,1,10,3,5.3,0
30.6,41.5,130.7,potato,hardy,0,26,3,20.7,0
11.7,91.3,121.0,leafy_vegetables,fragile,2,1,2,0.5,0
23.9,69.7,299.3,milk,fragile,2,2,3,0.5,1
34.8,44.1,152.2,banana,normal,1,11,1,0.5,1
28.9,81.9,53.8,banana,normal,1,7,2,0.5,1
8.8,77.1,43.4,apple,hardy,0,21,1,24.0,0
29.7,74.5,155.1,leafy_vegetables,fragile,2,1,2,0.5,0
20.6,74.1,255.8,potato,hardy,0,24,1,13.0,0
31.9,47.2,267.6,leafy_vegetables,fragile,2,3,3,0.5,1
33.4,35.0,214.3,milk,fragile,2,5,1,0.5,1
16.8,79.4,133.8,carrot,normal,1,7,3,4.8,0
35.2,70.1,278.5,berries,fragile,2,4,2,0.5,1
7.4,71.7,233.4,banana,normal,1,6,2,4.0,0
24.7,89.3,135.3,potato,hardy,0,20,2,11.4,0
9.2,33.8,285.7,milk,fragile,2,4,2,4.9,0
36.7,68.4,221.7,apple,hardy,0,15,1,0.5,1
14.4,91.7,56.4,carrot,normal,1,9,2,10.1,0
15.9,78.5,62.8,apple,hardy,0,29,1,26.3,0
21.6,42.5,30.8,berries,fragile,2,3,3,6.7,0
10.3,55.3,265.1,apple,hardy,0,18,1,14.4,0
9.0,67.7,207.9,onion,hardy,0,27,2,27.3,0
19.8,46.5,245.7,carrot,normal,1,15,3,10.2,0
12.5,32.5,147.1,carrot,normal,1,11,1,9.5,0
14.0,90.2,43.2,carrot,normal,1,12,1,8.1,0
11.1,73.0,138.5,apple,hardy,0,24,1,21.8,0
29.8,77.0,100.3,potato,hardy,0,15,2,6.2,0
18.9,91.6,75.6,potato,hardy,0,22,3,20.4,0
6.1,47.6,219.6,potato,hardy,0,15,3,20.2,0
25.8,81.6,11.0,banana,normal,1,7,3,4.2,0
10.2,78.5,56.8,carrot,normal,1,8,3,12.3,0
11.3,65.9,121.4,milk,fragile,2,1,3,3.3,0
10.7,69.7,200.2,apple,hardy,0,16,2,16.0,0
19.3,70.9,100.3,leafy_vegetables,fragile,2,2,2,0.5,1
19.4,34.2,261.6,carrot,normal,1,11,2,5.0,0
18.0,73.5,130.1,potato,hardy,0,28,3,22.7,0
37.3,61.2,5.2,onion,hardy,0,23,3,17.0,0
32.3,63.4,75.7,leafy_vegetables,fragile,2,1,2,0.5,0
33.5,62.2,298.4,berries,fragile,2,2,3,0.5,1
31.0,67.3,59.1,leafy_vegetables,fragile,2,2,3,0.5,1
24.4,30.3,156.4,milk,fragile,2,3,2,0.5,1
36.5,79.6,254.2,apple,hardy,0,16,3,0.5,1
30.1,67.8,150.7,apple,hardy,0,20,2,10.2,0
25.5,61.5,156.2,milk,fragile,2,2,1,0.5,1
29.6,79.8,95.0,leafy_vegetables,fragile,2,5,3,0.5,1
12.4,64.9,145.0,onion,hardy,0,22,3,24.2,0
17.5,87.3,193.6,leafy_vegetables,fragile,2,4,3,0.5,1
5.0,86.2,246.9,carrot,normal,1,6,3,6.7,0
35.1,39.1,129.6,potato,hardy,0,15,3,6.1,0
36.4,64.3,255.1,banana,normal,1,10,3,0.5,1
18.5,43.3,20.4,berries,fragile,2,3,1,3.8,0
20.6,77.2,205.0,berries,fragile,2,3,3,0.5,1
14.8,94.1,20.2,banana,normal,1,12,3,15.3,0
13.6,40.6,221.4,apple,hardy,0,28,1,24.5,0
22.8,63.5,79.7,milk,fragile,2,2,2,0.5,1
20.8,78.7,194.2,leafy_vegetables,fragile,2,4,1,0.5,1
38.2,80.3,288.7,potato,hardy,0,30,3,13.4,0
12.1,56.5,123.2,potato,hardy,0,28,2,29.7,0
7.4,37.7,274.9,milk,fragile,2,5,2,4.5,0
7.3,42.3,123.7,carrot,normal,1,11,3,17.4,0
21.4,57.9,193.7,leafy_vegetables,fragile,2,4,2,0.5,1
30.2,72.6,50.4,potato,hardy,0,24,3,15.6,0
23.5,75.8,254.0,potato,hardy,0,15,3,3.8,1
33.0,39.0,67.5,apple,hardy,0,27,1,21.7,0
16.5,56.5,231.6,leafy_vegetables,fragile,2,4,1,0.5,1
15.0,53.0,9.6,berries,fragile,2,4,3,12.1,0
16.1,78.3,224.0,berries,fragile,2,4,1,0.5,1
33.8,74.1,251.9,berries,fragile,2,5,3,0.5,1
27.3,54.6,188.3,leafy_vegetables,fragile,2,1,3,0.5,0
26.0,47.4,115.6,leafy_vegetables,fragile,2,1,2,0.5,0
39.4,62.0,281.6,carrot,normal,1,15,1,0.5,1
23.3,76.5,34.0,milk,fragile,2,3,1,0.5,1
6.8,36.6,202.7,leafy_vegetables,fragile,2,3,1,4.9,0
9.3,82.1,235.4,potato,hardy,0,22,3,19.9,0
21.0,42.0,112.0,banana,normal,1,8,3,8.7,0
24.0,83.9,82.3,onion,hardy,0,28,2,23.3,0
11.7,74.0,214.1,milk,fragile,2,2,3,0.6,1
27.6,66.7,112.8,milk,fragile,2,3,3,0.5,1
31.3,34.4,256.6,leafy_vegetables,fragile,2,4,2,0.5,1
38.4,94.1,127.2,banana,normal,1,7,3,0.5,1
9.5,86.7,108.0,leafy_vegetables,fragile,2,2,1,1.8,0
6.4,53.7,255.0,apple,hardy,0,26,1,23.1,0
25.9,79.0,214.4,onion,hardy,0,18,2,4.5,1
30.4,61.3,158.2,tomato,normal,1,15,1,2.9,1
27.0,94.7,298.8,banana,normal,1,9,3,0.5,1
26.4,82.1,122.8,potato,hardy,0,26,1,14.4,0
35.0,32.5,46.1,leafy_vegetables,fragile,2,1,2,0.5,0
28.9,64.0,208.1,milk,fragile,2,4,1,0.5,1
31.9,62.1,297.4,milk,fragile,2,3,3,0.5,1
19.7,57.4,133.6,onion,hardy,0,30,1,23.8,0
26.0,71.3,214.3,banana,normal,1,8,1,0.5,1
35.6,77.6,222.8,leafy_vegetables,fragile,2,2,2,0.5,1
7.9,71.2,257.6,milk,fragile,2,1,1,0.5,0
19.0,56.9,85.0,tomato,normal,1,13,3,15.5,0
36.4,68.7,247.7,tomato,normal,1,5,1,0.5,1
16.8,54.8,291.9,milk,fragile,2,4,2,0.5,1
5.9,44.6,283.6,banana,normal,1,9,2,9.9,0
7.6,48.6,27.3,milk,fragile,2,4,1,11.2,0
22.8,71.5,173.3,berries,fragile,2,3,1,0.5,1
38.3,56.6,49.7,onion,hardy,0,16,3,9.3,0
7.7,55.9,246.7,apple,hardy,0,28,3,26.1,0
16.3,35.7,18.4,potato,hardy,0,21,3,29.4,0
38.5,34.1,232.3,banana,normal,1,15,1,1.1,1
16.6,76.9,212.6,leafy_vegetables,fragile,2,2,2,0.5,1
25.6,30.8,270.6,onion,hardy,0,15,2,5.1,0
29.6,50.8,96.6,tomato,normal,1,13,3,8.9,0
32.5,80.0,105.7,onion,hardy,0,28,3,19.1,0
22.5,67.1,214.2,milk,fragile,2,3,1,0.5,1
22.8,52.2,170.9,leafy_vegetables,fragile,2,3,1,0.5,1
10.2,35.1,269.2,tomato,normal,1,9,2,12.5,0
9.8,80.2,256.9,milk,fragile,2,1,3,0.5,0
14.7,60.3,138.3,onion,hardy,0,27,1,24.8,0
14.1,53.6,262.1,leafy_vegetables,fragile,2,2,1,0.5,1
17.2,90.2,151.6,potato,hardy,0,22,2,14.5,0
33.1,88.1,148.4,leafy_vegetables,fragile,2,1,2,0.5,0
28.6,32.7,105.9,banana,normal,1,11,3,8.2,0
30.1,69.7,255.9,carrot,normal,1,5,1,0.5,1
19.0,56.1,122.2,potato,hardy,0,15,3,12.6,0
10.3,32.9,88.4,potato,hardy,0,25,3,30.8,0
9.3,72.0,299.0,milk,fragile,2,2,3,0.5,1
20.1,66.4,273.9,leafy_vegetables,fragile,2,2,1,0.5,1
23.5,40.1,184.1,onion,hardy,0,18,3,12.5,0
17.5,30.1,241.5,berries,fragile,2,2,3,2.3,0
24.2,47.5,299.8,onion,hardy,0,16,3,8.4,0
11.6,91.3,123.5,apple,hardy,0,20,1,18.4,0
17.7,78.0,222.6,leafy_vegetables,fragile,2,5,1,0.5,1
7.0,32.5,296.2,leafy_vegetables,fragile,2,3,3,3.6,0
7.4,40.4,128.7,banana,normal,1,8,2,16.1,0
9.0,54.4,16.9,leafy_vegetables,fragile,2,2,3,8.2,0
31.4,68.8,4.2,banana,normal,1,8,1,2.8,0
28.1,93.6,285.6,apple,hardy,0,29,2,12.0,0
36.2,84.0,144.3,onion,hardy,0,16,3,3.2,1
38.9,86.0,62.1,berries,fragile,2,2,1,0.5,1
14.5,45.2,32.1,carrot,normal,1,14,1,17.3,0
23.0,35.6,220.9,carrot,normal,1,9,2,5.8,0
10.7,34.6,96.7,banana,normal,1,13,1,19.3,0
32.3,91.1,199.4,leafy_vegetables,fragile,2,1,1,0.5,0
18.4,74.8,179.9,apple,hardy,0,27,3,23.6,0
21.8,89.7,126.3,tomato,normal,1,8,1,0.5,1
15.0,82.6,56.6,onion,hardy,0,25,3,27.3,0
30.5,71.3,299.4,apple,hardy,0,25,3,8.6,0
25.6,42.5,40.6,potato,hardy,0,25,1,21.7,0
35.7,54.2,172.2,potato,hardy,0,30,3,18.2,0
10.1,49.3,145.2,carrot,normal,1,14,3,18.0,0
20.7,86.1,261.0,banana,normal,1,11,1,0.5,1
22.1,87.5,177.5,tomato,normal,1,10,1,0.5,1
15.2,51.5,2.0,onion,hardy,0,20,2,23.5,0
9.1,40.0,250.8,tomato,normal,1,10,1,3.3,0
34.2,54.7,20.0,leafy_vegetables,fragile,2,5,1,0.5,1
30.1,43.2,194.3,apple,hardy,0,22,1,12.2,0
15.7,73.3,162.5,banana,normal,1,13,2,7.1,0
34.0,69.0,183.5,banana,normal,1,6,3,0.5,1
21.0,62.5,198.1,apple,hardy,0,16,2,9.3,0
19.4,86.2,99.3,onion,hardy,0,23,2,17.9,0
30.6,41.3,71.8,leafy_vegetables,fragile,2,5,3,1.2,1
23.5,75.0,213.7,milk,fragile,2,1,3,0.5,0
36.1,75.3,269.7,apple,hardy,0,30,1,8.3,1
27.3,92.6,48.3,apple,hardy,0,30,2,25.7,0
27.7,50.5,214.7,onion,hardy,0,23,1,14.5,0
15.2,51.2,112.1,apple,hardy,0,21,2,22.1,0
35.8,90.3,8.3,leafy_vegetables,fragile,2,1,1,0.5,0
13.5,68.3,206.0,berries,fragile,2,2,3,0.5,1
12.1,74.8,56.9,banana,normal,1,5,2,10.5,0
32.1,40.9,47.7,leafy_vegetables,fragile,2,2,2,0.5,1
12.1,86.0,103.4,milk,fragile,2,1,1,0.5,0
25.9,46.1,231.6,tomato,normal,1,10,1,0.5,1
7.6,75.2,131.7,milk,fragile,2,2,1,2.0,0
32.1,90.5,108.3,leafy_vegetables,fragile,2,1,1,0.5,0
21.4,73.7,79.1,potato,hardy,0,28,1,23.1,0
13.2,85.5,216.6,tomato,normal,1,15,3,9.3,0
18.6,40.4,266.7,leafy_vegetables,fragile,2,3,3,0.5,1
32.1,85.8,210.6,tomato,normal,1,15,1,0.5,1
23.5,47.8,239.0,leafy_vegetables,fragile,2,5,3,0.5,1
38.4,76.5,220.4,banana,normal,1,11,2,0.5,1
8.0,84.7,128.7,potato,hardy,0,29,3,32.4,0
26.8,41.7,64.1,potato,hardy,0,18,2,15.7,0
8.6,40.5,151.0,milk,fragile,2,2,2,2.2,0
33.9,50.3,81.7,leafy_vegetables,fragile,2,3,2,0.5,1
11.5,38.1,151.6,potato,hardy,0,26,1,27.3,0
23.0,39.4,222.0,berries,fragile,2,2,3,0.5,1
23.6,36.7,213.2,berries,fragile,2,3,3,0.5,1
16.8,44.2,261.6,potato,hardy,0,23,1,18.6,0
25.8,91.9,79.4,milk,fragile,2,5,3,0.5,1
14.4,79.0,72.4,tomato,normal,1,15,2,14.0,0
33.4,53.3,51.1,carrot,normal,1,15,2,10.0,0
16.7,43.7,33.9,banana,normal,1,8,1,8.8,0
23.3,91.9,181.6,onion,hardy,0,24,1,13.5,0
39.9,80.2,263.3,apple,hardy,0,27,3,8.8,0
6.5,48.3,291.3,leafy_vegetables,fragile,2,2,3,0.5,1
9.6,89.8,109.3,milk,fragile,2,3,2,4.4,0
35.4,31.3,73.8,milk,fragile,2,2,1,0.5,1
34.7,51.3,102.5,onion,hardy,0,28,1,20.0,0
33.3,42.4,254.2,potato,hardy,0,19,1,3.9,1
10.5,93.6,157.5,onion,hardy,0,20,3,17.9,0
23.0,80.2,191.7,berries,fragile,2,5,3,0.5,1
28.2,55.5,21.9,onion,hardy,0,22,1,18.3,0
11.7,31.7,284.4,leafy_vegetables,fragile,2,2,1,0.5,1
28.6,64.5,116.2,tomato,normal,1,12,1,2.5,1
8.9,77.1,116.3,berries,fragile,2,1,3,2.8,0
13.3,88.2,14.5,carrot,normal,1,10,1,8.9,0
35.0,50.4,59.5,apple,hardy,0,25,1,18.1,0
30.9,81.3,298.4,milk,fragile,2,4,1,0.5,1
39.1,80.5,59.3,milk,fragile,2,2,3,0.5,1
38.2,52.0,214.3,berries,fragile,2,1,1,0.5,0
35.9,34.6,89.4,berries,fragile,2,4,3,0.5,1
12.1,44.2,201.1,banana,normal,1,10,1,8.6,0
16.7,60.7,61.0,leafy_vegetables,fragile,2,5,1,4.8,0
22.5,75.9,223.7,berries,fragile,2,3,2,0.5,1
11.8,88.9,17.0,potato,hardy,0,18,2,18.3,0
26.9,38.5,264.8,tomato,normal,1,8,3,0.5,1
34.1,62.5,210.9,leafy_vegetables,fragile,2,4,2,0.5,1
7.2,80.5,284.7,apple,hardy,0,18,2,14.2,0
26.2,42.1,208.9,tomato,normal,1,5,3,0.5,1
15.9,33.2,249.7,milk,fragile,2,1,2,0.5,0
32.1,50.9,241.6,potato,hardy,0,15,1,2.1,1
29.1,72.4,180.7,carrot,normal,1,11,2,0.5,1
7.7,33.6,70.8,tomato,normal,1,15,2,20.6,0
39.3,54.0,208.9,apple,hardy,0,24,2,9.9,0
23.4,66.1,119.5,potato,hardy,0,25,1,16.4,0
26.3,79.3,129.5,apple,hardy,0,28,3,21.4,0
6.3,44.6,271.8,leafy_vegetables,fragile,2,4,2,2.6,0
36.1,53.9,257.9,apple,hardy,0,23,3,7.0,0
30.8,64.5,8.7,potato,hardy,0,28,3,25.5,0
33.2,64.7,32.5,apple,hardy,0,25,1,16.7,0
35.4,48.5,235.1,leafy_vegetables,fragile,2,4,3,0.5,1
26.1,35.8,93.5,leafy_vegetables,fragile,2,2,3,0.5,1
25.4,70.0,37.4,banana,normal,1,7,1,3.9,0
33.6,72.4,127.8,carrot,normal,1,10,1,0.5,1
34.3,85.8,112.2,apple,hardy,0,24,2,12.4,0
26.8,90.3,115.5,berries,fragile,2,2,2,0.5,1
9.3,30.2,275.3,apple,hardy,0,29,2,29.2,0
13.9,86.0,153.6,potato,hardy,0,29,1,26.2,0
37.2,70.8,263.7,tomato,normal,1,13,3,0.5,1
8.0,45.0,230.1,berries,fragile,2,5,3,5.4,0
34.5,31.8,69.8,milk,fragile,2,2,1,0.5,1
12.9,44.2,258.9,onion,hardy,0,23,3,20.5,0
33.5,63.7,273.6,potato,hardy,0,23,3,6.1,1
29.8,65.1,256.5,onion,hardy,0,25,3,12.1,0
26.7,61.3,297.1,onion,hardy,0,15,3,4.3,1
13.8,48.1,284.8,carrot,normal,1,10,3,7.4,0
39.5,69.5,150.7,milk,fragile,2,2,2,0.5,1
11.7,63.8,107.5,banana,normal,1,5,2,4.5,0
31.8,53.3,240.6,leafy_vegetables,fragile,2,5,1,0.5,1
6.2,65.8,290.9,apple,hardy,0,22,2,18.0,0
35.6,67.0,116.1,leafy_vegetables,fragile,2,2,1,0.5,1
37.9,83.9,24.2,leafy_vegetables,fragile,2,5,1,0.5,1
13.8,93.9,91.9,carrot,normal,1,13,2,10.8,0
31.6,90.8,154.0,leafy_vegetables,fragile,2,3,2,0.5,1
16.8,59.5,170.3,tomato,normal,1,5,2,0.5,1
14.3,91.6,108.6,banana,normal,1,13,2,9.2,0
37.2,33.0,103.4,leafy_vegetables,fragile,2,4,2,0.5,1
35.9,83.6,26.9,carrot,normal,1,9,3,3.5,0
38.3,80.9,60.0,tomato,normal,1,13,1,0.5,1
16.6,72.7,74.2,banana,normal,1,12,2,10.9,0
36.2,50.9,122.4,carrot,normal,1,6,3,0.5,1
31.9,65.9,124.7,onion,hardy,0,27,1,15.8,0
8.3,72.5,100.6,milk,fragile,2,1,3,6.8,0
18.4,50.0,185.9,carrot,normal,1,7,3,3.5,0
12.6,74.0,28.2,berries,fragile,2,4,2,5.7,0
37.3,85.9,290.7,berries,fragile,2,2,3,0.5,1
10.1,65.3,116.4,tomato,normal,1,13,2,17.0,0
17.6,34.1,293.9,carrot,normal,1,9,3,4.7,0
5.7,84.9,278.6,potato,hardy,0,18,2,12.8,0
33.2,68.1,182.3,tomato,normal,1,15,2,3.7,1
21.9,84.4,96.1,banana,normal,1,9,2,3.1,0
7.4,68.7,217.1,carrot,normal,1,11,2,9.2,0
15.1,58.1,147.1,onion,hardy,0,17,2,15.6,0
27.6,42.0,62.6,onion,hardy,0,28,1,24.8,0
26.2,56.6,94.5,carrot,normal,1,7,1,0.5,1
15.2,80.1,40.6,leafy_vegetables,fragile,2,3,3,6.2,0
9.5,49.2,107.1,carrot,normal,1,6,2,10.4,0
18.5,59.8,188.9,onion,hardy,0,30,2,24.7,0
17.8,30.1,174.3,berries,fragile,2,3,2,3.0,0
5.1,77.3,205.5,leafy_vegetables,fragile,2,2,1,0.5,1
13.6,42.1,217.5,tomato,normal,1,14,1,11.0,0
9.9,33.0,162.9,apple,hardy,0,17,2,22.2,0
25.6,38.9,168.9,milk,fragile,2,5,1,0.9,1
25.9,91.3,183.2,banana,normal,1,10,2,0.5,1
12.9,51.8,67.9,onion,hardy,0,22,3,23.7,0
31.7,34.6,145.5,berries,fragile,2,2,1,0.5,1
21.4,74.5,275.3,potato,hardy,0,20,3,11.1,0
16.0,92.7,207.1,tomato,normal,1,7,3,0.5,1
27.6,53.7,150.7,carrot,normal,1,7,2,0.5,1
15.3,67.3,97.1,tomato,normal,1,11,2,9.4,0
37.7,35.2,114.4,carrot,normal,1,15,3,6.6,0
33.5,74.5,253.5,apple,hardy,0,16,3,0.7,1
24.4,86.9,249.5,onion,hardy,0,29,2,14.6,0
8.3,57.0,229.9,potato,hardy,0,27,3,27.3,0
26.7,71.9,112.9,berries,fragile,2,1,2,0.5,0
5.7,41.2,222.6,berries,fragile,2,3,1,3.8,0
25.6,64.0,202.3,leafy_vegetables,fragile,2,4,2,0.5,1
25.8,48.7,254.5,berries,fragile,2,2,1,0.5,1
13.5,67.2,141.8,apple,hardy,0,29,2,25.6,0
23.3,63.1,95.5,milk,fragile,2,2,1,0.5,1
36.5,33.5,170.3,banana,normal,1,13,2,3.4,1
35.9,51.4,122.7,leafy_vegetables,fragile,2,5,2,0.5,1
6.2,57.8,173.7,leafy_vegetables,fragile,2,5,1,5.6,0
15.9,50.1,145.3,tomato,normal,1,11,3,10.1,0
24.0,41.5,231.2,carrot,normal,1,14,3,11.3,0
16.7,64.7,136.3,berries,fragile,2,2,1,0.5,1
31.7,92.2,193.6,tomato,normal,1,13,3,0.5,1
11.5,56.2,141.8,berries,fragile,2,3,1,3.8,0
10.7,67.5,273.5,onion,hardy,0,23,1,16.6,0
21.4,78.9,108.7,carrot,normal,1,9,2,2.6,1
8.6,70.1,35.6,milk,fragile,2,1,1,5.3,0
9.3,68.2,89.9,apple,hardy,0,29,2,30.0,0
32.8,31.3,152.2,potato,hardy,0,16,3,9.2,0
36.6,47.2,52.0,berries,fragile,2,3,3,0.5,1
17.9,74.6,181.2,banana,normal,1,11,2,6.4,0
29.8,82.9,38.6,banana,normal,1,8,1,0.5,1
20.8,66.3,1.8,banana,normal,1,6,2,10.2,0
8.0,78.2,202.9,onion,hardy,0,26,2,27.7,0
32.6,48.7,253.8,carrot,normal,1,14,1,0.5,1
17.0,51.4,206.5,leafy_vegetables,fragile,2,5,2,1.7,0
12.1,89.3,196.7,carrot,normal,1,8,2,0.5,1
12.7,64.6,68.1,milk,fragile,2,4,3,7.3,0
37.2,54.7,155.1,onion,hardy,0,22,1,8.4,0
16.7,79.4,285.3,onion,hardy,0,16,1,4.8,1
24.7,34.5,179.2,milk,fragile,2,3,2,0.5,1
37.6,49.8,282.0,milk,fragile,2,1,1,0.5,0
11.2,89.7,74.4,carrot,normal,1,10,2,11.9,0
36.1,65.7,284.0,banana,normal,1,13,1,0.5,1
36.0,70.2,115.6,onion,hardy,0,25,3,13.8,0
39.7,77.9,6.0,banana,normal,1,5,3,0.5,1
24.5,44.5,282.7,onion,hardy,0,26,2,17.4,0
37.3,87.7,122.1,apple,hardy,0,18,3,7.0,0
30.1,31.2,32.4,banana,normal,1,5,3,7.8,0
39.4,92.4,169.7,leafy_vegetables,fragile,2,5,3,0.5,1
39.8,41.9,65.1,carrot,normal,1,15,1,7.2,0
39.6,81.7,189.1,onion,hardy,0,26,2,7.1,1
8.6,48.3,27.4,potato,hardy,0,29,2,37.4,0
37.4,51.9,215.1,milk,fragile,2,4,3,0.5,1
24.7,76.2,126.0,banana,normal,1,11,1,5.2,0
5.3,30.6,99.9,apple,hardy,0,16,2,25.1,0
23.3,63.9,111.6,tomato,normal,1,11,1,2.9,1
17.1,68.5,257.0,tomato,normal,1,14,3,10.0,0
11.7,65.8,284.2,tomato,normal,1,12,3,7.6,0
36.7,46.6,229.3,potato,hardy,0,30,2,14.9,0
29.0,38.1,283.2,potato,hardy,0,26,2,13.0,0
6.3,88.1,269.4,tomato,normal,1,15,1,10.3,0
15.8,84.9,66.0,potato,hardy,0,18,3,17.8,0
11.7,63.0,61.9,apple,hardy,0,15,2,19.6,0
39.5,95.0,261.0,banana,normal,1,12,2,0.5,1
35.5,31.3,17.7,apple,hardy,0,29,1,24.4,0
35.4,67.2,130.8,berries,fragile,2,5,3,0.5,1
21.5,48.1,114.6,milk,fragile,2,5,1,2.0,0
26.4,38.6,76.7,apple,hardy,0,30,1,26.2,0
27.1,36.3,292.6,carrot,normal,1,13,1,2.4,1
26.1,46.8,251.2,leafy_vegetables,fragile,2,1,1,0.5,0
28.3,73.6,59.2,leafy_vegetables,fragile,2,4,1,0.5,1
26.2,43.6,222.0,leafy_vegetables,fragile,2,4,2,0.5,1
36.4,59.8,188.3,apple,hardy,0,19,1,4.2,1
30.8,77.2,64.9,banana,normal,1,9,2,4.4,0
25.4,41.8,85.8,milk,fragile,2,4,1,1.2,1
7.0,61.6,83.6,banana,normal,1,10,2,16.3,0
18.5,92.7,80.6,leafy_vegetables,fragile,2,3,3,0.5,1
19.1,82.4,35.4,leafy_vegetables,fragile,2,3,2,0.5,1
9.9,67.4,181.4,carrot,normal,1,13,3,13.4,0
16.6,71.0,14.1,leafy_vegetables,fragile,2,4,1,4.6,0
23.7,66.6,210.3,apple,hardy,0,20,1,12.3,0
18.4,68.0,115.6,leafy_vegetables,fragile,2,4,2,0.5,1
35.3,68.1,283.4,tomato,normal,1,6,2,0.5,1
6.7,75.7,124.2,carrot,normal,1,8,2,10.0,0
23.2,84.6,77.1,apple,hardy,0,30,3,25.0,0
35.2,80.2,82.9,onion,hardy,0,23,1,13.6,0
26.2,89.9,49.5,berries,fragile,2,4,1,0.5,1
13.4,37.7,123.4,berries,fragile,2,5,1,6.2,0
6.5,56.9,228.1,milk,fragile,2,2,3,6.0,0
17.3,53.7,63.6,berries,fragile,2,3,2,5.4,0
15.6,78.8,255.5,berries,fragile,2,1,1,0.5,0
10.8,72.8,94.3,onion,hardy,0,22,3,27.5,0
33.0,77.2,61.5,leafy_vegetables,fragile,2,3,1,0.5,1
32.9,80.5,139.5,tomato,normal,1,5,3,0.5,1
16.5,44.6,139.8,banana,normal,1,8,2,7.9,0
39.7,41.2,225.7,banana,normal,1,8,2,0.5,1
22.1,70.9,193.0,tomato,normal,1,11,1,2.3,1
9.2,75.5,211.1,milk,fragile,2,3,2,0.5,1
27.8,31.7,165.1,potato,hardy,0,24,2,17.4,0
29.9,69.4,253.9,banana,normal,1,9,1,0.5,1
17.6,87.4,4.8,tomato,normal,1,7,2,5.6,0
14.6,51.5,124.9,apple,hardy,0,21,3,21.2,0
15.1,38.4,226.1,onion,hardy,0,27,3,25.7,0
38.2,83.3,166.2,onion,hardy,0,24,3,9.8,0
33.2,75.9,238.9,berries,fragile,2,2,2,0.5,1
39.0,67.9,139.0,berries,fragile,2,5,1,0.5,1
29.8,92.2,187.9,milk,fragile,2,5,2,0.5,1
15.7,44.3,237.9,carrot,normal,1,11,2,7.4,0
36.6,74.7,19.5,tomato,normal,1,11,2,2.0,1
31.2,69.1,169.9,tomato,normal,1,9,3,0.5,1
7.2,86.9,167.7,onion,hardy,0,16,1,11.6,0
28.5,94.9,51.4,tomato,normal,1,13,2,3.8,1
34.4,34.4,24.4,potato,hardy,0,17,2,11.6,0
10.5,86.5,33.7,berries,fragile,2,4,2,7.6,0
24.3,55.2,253.5,banana,normal,1,7,2,0.5,1
6.5,84.1,251.6,tomato,normal,1,9,1,3.9,0
5.5,85.1,217.2,berries,fragile,2,5,2,2.4,0
38.3,66.6,288.3,potato,hardy,0,30,3,12.6,0
15.9,45.8,172.1,onion,hardy,0,20,2,19.8,0
9.9,43.7,222.8,potato,hardy,0,21,1,20.7,0
22.0,69.5,48.9,milk,fragile,2,4,2,0.6,1
19.4,89.8,264.1,apple,hardy,0,16,2,3.8,1
37.1,68.1,214.1,banana,normal,1,14,2,0.5,1
23.1,62.3,90.8,potato,hardy,0,22,2,18.5,0
35.4,54.5,264.3,onion,hardy,0,22,3,8.3,0
31.1,76.8,198.2,potato,hardy,0,28,2,13.4,0
14.1,89.3,6.4,potato,hardy,0,24,3,26.5,0
36.8,93.8,108.6,potato,hardy,0,28,3,17.8,0
35.2,32.9,172.5,apple,hardy,0,15,1,4.0,1
37.8,85.1,74.5,apple,hardy,0,25,1,9.5,0
